"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.category.label","Approve","Reject"
"3TZ0XG8CBW46D6UPQVAHRDB6JNX89X","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:16:30 PDT 2019","3","BatchId:3621550;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:16:30 PDT 2019","","","3MRNMEIQW8QFINPIM3TP6YBOMIEDLX","AIWG57GUFOWJV","Submitted","Fri Apr 26 05:17:39 PDT 2019","Fri Apr 26 05:17:59 PDT 2019","Mon Apr 29 05:17:59 PDT 2019","","","","20","100% (8/8)","100% (8/8)","100% (8/8)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Sarah_369_Samantha_234.png","Similar pair"
"3TZ0XG8CBW46D6UPQVAHRDB6JNX89X","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:16:30 PDT 2019","3","BatchId:3621550;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:16:30 PDT 2019","","","3QJOXOW4XMB4GBL3IA5OCT8YMZ6ME2","A3G692SR8JSW8A","Submitted","Fri Apr 26 05:19:25 PDT 2019","Fri Apr 26 05:19:46 PDT 2019","Mon Apr 29 05:19:46 PDT 2019","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Sarah_369_Samantha_234.png","Dissimilar pair"
"3TZ0XG8CBW46D6UPQVAHRDB6JNX89X","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:16:30 PDT 2019","3","BatchId:3621550;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:16:30 PDT 2019","","","3U8YCDAGXS0WA0412WDQ8DQZ2ZTQ07","A3P57IUDHUKNCE","Submitted","Fri Apr 26 05:19:44 PDT 2019","Fri Apr 26 05:19:51 PDT 2019","Mon Apr 29 05:19:51 PDT 2019","","","","7","100% (9/9)","100% (9/9)","100% (9/9)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Sarah_369_Samantha_234.png","Similar pair"
"3T6SSHJUZHUSDDZ53BSLHV4N59PIIY","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:16:30 PDT 2019","3","BatchId:3621550;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:16:30 PDT 2019","","","39LOEL67OVPMLO32ZPE9OK36B5Q838","A3MFGOFHSH6NMG","Submitted","Fri Apr 26 05:17:18 PDT 2019","Fri Apr 26 05:19:48 PDT 2019","Mon Apr 29 05:19:48 PDT 2019","","","","150","100% (52/52)","100% (52/52)","100% (52/52)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Kevin_692_Ian_176.png","Dissimilar pair"
"3T6SSHJUZHUSDDZ53BSLHV4N59PIIY","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:16:30 PDT 2019","3","BatchId:3621550;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:16:30 PDT 2019","","","3BV8HQ2ZZZLZ1VJZFPWLRELLBKSA6K","A2PF3YVB5SCNAT","Submitted","Fri Apr 26 05:18:18 PDT 2019","Fri Apr 26 05:18:49 PDT 2019","Mon Apr 29 05:18:49 PDT 2019","","","","31","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Kevin_692_Ian_176.png","Similar pair"
"3T6SSHJUZHUSDDZ53BSLHV4N59PIIY","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:16:30 PDT 2019","3","BatchId:3621550;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:16:30 PDT 2019","","","3NKQQ8O391PI1DCCVHLQXL77Z96UD7","A1T5MOBJ4B3OI5","Submitted","Fri Apr 26 05:16:42 PDT 2019","Fri Apr 26 05:17:19 PDT 2019","Mon Apr 29 05:17:19 PDT 2019","","","","37","100% (65/65)","100% (65/65)","100% (65/65)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Kevin_692_Ian_176.png","Similar pair"
"3CO05SML7XPUZHL8P8XOPJ5I6BR0RP","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:16:30 PDT 2019","3","BatchId:3621550;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:16:30 PDT 2019","","","31QTRG6Q2WX87JZ7AR9A00U99GLYPO","AIYRSCNQ8I2QN","Submitted","Fri Apr 26 05:19:01 PDT 2019","Fri Apr 26 05:19:04 PDT 2019","Mon Apr 29 05:19:04 PDT 2019","","","","3","100% (141/141)","100% (141/141)","100% (141/141)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Maggie_555_Olivia_277.png","Similar pair"
"3CO05SML7XPUZHL8P8XOPJ5I6BR0RP","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:16:30 PDT 2019","3","BatchId:3621550;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:16:30 PDT 2019","","","33FBRBDW6RJAYOZLSIPAHN70HI3C8A","A3V8KGKKM5ZDH0","Submitted","Fri Apr 26 05:17:58 PDT 2019","Fri Apr 26 05:19:40 PDT 2019","Mon Apr 29 05:19:40 PDT 2019","","","","102","100% (32/32)","100% (32/32)","100% (32/32)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Maggie_555_Olivia_277.png","Dissimilar pair"
"3CO05SML7XPUZHL8P8XOPJ5I6BR0RP","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:16:30 PDT 2019","3","BatchId:3621550;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:16:30 PDT 2019","","","33LKR6A5KH4995HBFJBLRNKWRYY1TZ","AIWG57GUFOWJV","Submitted","Fri Apr 26 05:19:15 PDT 2019","Fri Apr 26 05:19:20 PDT 2019","Mon Apr 29 05:19:20 PDT 2019","","","","5","100% (8/8)","100% (8/8)","100% (8/8)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Maggie_555_Olivia_277.png","Dissimilar pair"
"3Z8UJEJOC1XKC9OJEEFL0W3V315390","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:16:39 PDT 2019","3","BatchId:3621550;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:16:39 PDT 2019","","","3GD6L00D3VH5WARR6MA959P4XQ11MX","A2NK67A23XP83H","Approved","Fri Apr 26 05:17:54 PDT 2019","Fri Apr 26 05:22:55 PDT 2019","Mon Apr 29 05:22:55 PDT 2019","Fri Apr 26 09:56:22 PDT 2019","","","301","100% (10/10)","100% (10/10)","100% (10/10)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Aaron_745_James_544.png","Dissimilar pair"
