"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.category.label","Approve","Reject"
"3QREJ3J435HL99XZOHAAMRBSEGKLK0","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 00:37:00 PDT 2019","3","BatchId:3621373;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 00:37:00 PDT 2019","","","32EYX73OY3TC2NVHDIGA2AOBE8FRUO","AVXKY2RFECJJ5","Approved","Fri Apr 26 00:44:15 PDT 2019","Fri Apr 26 00:44:24 PDT 2019","Mon Apr 29 00:44:24 PDT 2019","Fri Apr 26 04:18:09 PDT 2019","","","9","100% (81/81)","100% (81/81)","100% (81/81)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Christina_454_Matthew_68.png","Similar pair"
"3QREJ3J435HL99XZOHAAMRBSEGKLK0","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 00:37:00 PDT 2019","3","BatchId:3621373;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 00:37:00 PDT 2019","","","32M8BPYGAW6G46R33QXKK3MTI4DIG7","AONVKMY1PGOF9","Approved","Fri Apr 26 00:39:30 PDT 2019","Fri Apr 26 00:44:06 PDT 2019","Mon Apr 29 00:44:06 PDT 2019","Fri Apr 26 04:18:09 PDT 2019","","","276","100% (99/99)","100% (99/99)","100% (99/99)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Christina_454_Matthew_68.png","Dissimilar pair"
"3QREJ3J435HL99XZOHAAMRBSEGKLK0","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 00:37:00 PDT 2019","3","BatchId:3621373;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 00:37:00 PDT 2019","","","345LHZDED0CKJLAF2SFEKCLV8UV3US","A1H5Q9HRH4RPZU","Approved","Fri Apr 26 00:39:10 PDT 2019","Fri Apr 26 00:39:24 PDT 2019","Mon Apr 29 00:39:24 PDT 2019","Fri Apr 26 04:18:10 PDT 2019","","","14","100% (5/5)","100% (5/5)","100% (5/5)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Christina_454_Matthew_68.png","Dissimilar pair"
"3OND0WXMHYZG1DMZ1AK9W45GD2FHE5","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 00:37:00 PDT 2019","3","BatchId:3621373;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 00:37:00 PDT 2019","","","33SA9F9TR0E0LNFHMCBBLRAPKZWWEB","A2A3J4WWZCXG08","Approved","Fri Apr 26 00:40:03 PDT 2019","Fri Apr 26 00:40:23 PDT 2019","Mon Apr 29 00:40:23 PDT 2019","Fri Apr 26 04:18:09 PDT 2019","","","20","100% (85/85)","100% (85/85)","100% (85/85)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Zoe_599_Kate_235.png","Similar pair"
"3OND0WXMHYZG1DMZ1AK9W45GD2FHE5","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 00:37:00 PDT 2019","3","BatchId:3621373;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 00:37:00 PDT 2019","","","3HMVI3QICMC5QRG5PPYKZ4CB6YS1YW","A2DT1Y0XOGKPS5","Approved","Fri Apr 26 00:39:00 PDT 2019","Fri Apr 26 00:43:09 PDT 2019","Mon Apr 29 00:43:09 PDT 2019","Fri Apr 26 04:18:09 PDT 2019","","","249","100% (28/28)","100% (28/28)","100% (28/28)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Zoe_599_Kate_235.png","Dissimilar pair"
"3OND0WXMHYZG1DMZ1AK9W45GD2FHE5","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 00:37:00 PDT 2019","3","BatchId:3621373;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 00:37:00 PDT 2019","","","3U5JL4WY5NTXILNE7BVKEOC5GC8X4Z","A14F22QXIGMF1T","Approved","Fri Apr 26 00:40:17 PDT 2019","Fri Apr 26 00:45:27 PDT 2019","Mon Apr 29 00:45:27 PDT 2019","Fri Apr 26 04:18:10 PDT 2019","","","310","100% (41/41)","100% (41/41)","100% (41/41)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Zoe_599_Kate_235.png","Similar pair"
"3AQN9REUTH0XV2YOFFDDCMIY3MRYDS","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 00:37:00 PDT 2019","3","BatchId:3621373;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 00:37:00 PDT 2019","","","32Q90QCQ1V59QNL0XYS8XGGUXSOKE4","A14F22QXIGMF1T","Approved","Fri Apr 26 00:40:38 PDT 2019","Fri Apr 26 00:45:53 PDT 2019","Mon Apr 29 00:45:53 PDT 2019","Fri Apr 26 04:18:10 PDT 2019","","","315","100% (41/41)","100% (41/41)","100% (41/41)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Nathan_228_Danielle_566.png","Dissimilar pair"
"3AQN9REUTH0XV2YOFFDDCMIY3MRYDS","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 00:37:00 PDT 2019","3","BatchId:3621373;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 00:37:00 PDT 2019","","","39U1BHVTDOB5J8VQ2NP4FGZTPGPT3S","ACHQIF760VSES","Approved","Fri Apr 26 00:40:54 PDT 2019","Fri Apr 26 01:01:53 PDT 2019","Mon Apr 29 01:01:53 PDT 2019","Fri Apr 26 04:18:10 PDT 2019","","","1259","100% (18/18)","100% (18/18)","100% (18/18)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Nathan_228_Danielle_566.png","Similar pair"
"3AQN9REUTH0XV2YOFFDDCMIY3MRYDS","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 00:37:00 PDT 2019","3","BatchId:3621373;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 00:37:00 PDT 2019","","","3HQUKB7LNIYU87BUHEXH5RXFXRCHHD","A32HGN5OM8HVNB","Approved","Fri Apr 26 00:40:34 PDT 2019","Fri Apr 26 00:40:44 PDT 2019","Mon Apr 29 00:40:44 PDT 2019","Fri Apr 26 04:18:10 PDT 2019","","","10","100% (51/51)","100% (51/51)","100% (51/51)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Nathan_228_Danielle_566.png","Similar pair"
"329E6HTMSYM4T57AIB6AQ5HBEUTK3L","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 00:37:00 PDT 2019","3","BatchId:3621373;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 00:37:00 PDT 2019","","","3L70J4KAZJ6YM4YEPC4ZXKVDS4TADM","AOKJCDRWBS5MK","Approved","Fri Apr 26 00:40:20 PDT 2019","Fri Apr 26 00:41:58 PDT 2019","Mon Apr 29 00:41:58 PDT 2019","Fri Apr 26 04:18:10 PDT 2019","","","98","100% (108/108)","100% (108/108)","100% (108/108)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Paula_670_Emma_417.png","Dissimilar pair"
